design,treatment,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,briefing_mean_direction,briefing_mean_clarity,briefing_mean_coordination,briefing_mean_z_score
stability,pure,normal,0.35,0.5,-0.1499999999999999,4,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4482720631167437,0.2449588165650585,0.553277406477862,-0.1756165657812627
stability,pure,normal,0.275,0.5,-0.2249999999999999,9,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3473796891126222,0.4321402711892779,0.6286108648122127,-0.713513638808659
stability,pure,normal,0.35,0.5,-0.1499999999999999,6,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4016400912356844,0.2206910298924555,0.601479619744725,-0.5074636206715936
stability,pure,normal,0.275,0.5,-0.2249999999999999,16,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3680804597642516,0.4014444803699573,0.6118127600309005,-0.6030064591680904
stability,pure,normal,0.35,0.5,-0.1499999999999999,8,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4330914055096634,0.2072733920605367,0.5690403033971753,-0.2757044139657896
stability,pure,normal,0.2,0.5,-0.3,29,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.8413447460685429,1.0,1.0,mistralai/mistral-small-creative,0.2547630543216647,0.7363185383275515,0.6997291366579651,-1.2753055117654926
stability,pure,normal,0.275,0.5,-0.2249999999999999,18,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3129311506764032,0.5081098894438163,0.6602456250745766,-1.0080143885672628
stability,pure,normal,0.35,0.5,-0.1499999999999999,7,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3924940802418548,0.270171603689504,0.6106344439434696,-0.6097520385183203
stability,pure,normal,0.35,0.5,-0.1499999999999999,15,0.4,0.4,10,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3680962864734515,0.2544259253866746,0.636049701389177,-0.7563058244815746
stability,pure,normal,0.35,0.5,-0.1499999999999999,16,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.424237345899509,0.1962661312855327,0.578060283925681,-0.3530064591680901
stability,pure,normal,0.35,0.5,-0.1499999999999999,11,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4143121565884534,0.2621528557820563,0.5879151648461343,-0.4838670165732328
stability,pure,normal,0.35,0.5,-0.1499999999999999,17,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4515436348596455,0.2061941445176199,0.5499410079379377,-0.1470933076842032
stability,pure,normal,0.35,0.5,-0.1499999999999999,18,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3752588303066914,0.263775137492156,0.6282985847337794,-0.7580143885672628
stability,pure,normal,0.35,0.5,-0.1499999999999999,5,0.4,0.4,10,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.439024733185157,0.238864285690523,0.5625135283443097,-0.2806496803854609
stability,pure,normal,0.275,0.5,-0.2249999999999999,1,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3580704025795605,0.4727925697014966,0.6212020334284543,-0.6915401254419007
stability,pure,normal,0.35,0.5,-0.1499999999999999,19,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3536566324652369,0.3285460538283999,0.6506940162768953,-0.8913363064606946
stability,pure,normal,0.2,0.5,-0.3,0,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.8413447460685429,1.0,1.0,mistralai/mistral-small-creative,0.3052854588118985,0.6522703750069228,0.6546683848459574,-0.8906662290203673
stability,pure,normal,0.35,0.5,-0.1499999999999999,21,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4163345457265489,0.2082086687718144,0.5861320681906407,-0.4205696181451984
stability,pure,normal,0.35,0.5,-0.1499999999999999,22,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3757871780950625,0.2393846096523225,0.6280950630857572,-0.7028910935100634
stability,pure,normal,0.2,0.5,-0.3,21,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.8413447460685429,1.0,1.0,mistralai/mistral-small-creative,0.3129176034631459,0.5373494621534314,0.6520081784993964,-0.9205696181451984
stability,pure,normal,0.35,0.5,-0.1499999999999999,2,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4297975315999526,0.1741129027672616,0.5723575440273322,-0.310028644921443
stability,pure,normal,0.35,0.5,-0.1499999999999999,20,0.4,0.4,10,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4696513332103626,0.1431311703960993,0.5312712358945819,-0.0144677949332025
stability,pure,normal,0.2,0.5,-0.3,4,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.8413447460685429,1.0,1.0,mistralai/mistral-small-creative,0.354731818558555,0.5757437499454205,0.6185743917205978,-0.675616565781263
stability,pure,normal,0.35,0.5,-0.1499999999999999,24,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3962690529792967,0.2339874338694436,0.606893680345998,-0.5620133780732404
stability,pure,normal,0.2,0.5,-0.3,14,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.8413447460685429,1.0,1.0,mistralai/mistral-small-creative,0.2819470606173447,0.6372413846585349,0.6770955878783752,-1.1007573472495795
stability,pure,normal,0.275,0.5,-0.2249999999999999,15,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3004653306196228,0.5554502269149741,0.668547678798679,-1.0063058244815748
stability,pure,normal,0.35,0.5,-0.1499999999999999,25,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.3962378542217585,0.2845988738341494,0.606810545467585,-0.5742841355671101
stability,pure,normal,0.275,0.5,-0.2249999999999999,19,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.2874029347074316,0.6243807804649346,0.6817042802790428,-1.1413363064606947
stability,pure,normal,0.35,0.5,-0.1499999999999999,23,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4115658682052156,0.2362979555197331,0.5911176606122976,-0.4495631845108431
