design,treatment,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,theta_star_target
baseline,pure,normal,0.52,0.67,-0.15000000000000002,20,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.52,0.67,-0.15000000000000002,18,0.52,0.52,13,25,25,0,0,0.0,0.0,False,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.52,0.67,-0.15000000000000002,23,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.52,0.67,-0.15000000000000002,21,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.52,0.67,-0.15000000000000002,28,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.44500000000000006,0.67,-0.22499999999999998,22,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.8829597383699946,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.52,0.67,-0.15000000000000002,19,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.52,0.67,-0.15000000000000002,8,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.52,0.67,-0.15000000000000002,29,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,2,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.52,0.67,-0.15000000000000002,14,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,5,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,10,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,12,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,13,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.52,0.67,-0.15000000000000002,24,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.52,0.67,-0.15000000000000002,22,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,11,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,15,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.52,0.67,-0.15000000000000002,6,0.52,0.52,13,25,25,0,0,0.0,0.0,False,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.52,0.67,-0.15000000000000002,17,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.52,0.67,-0.15000000000000002,25,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.52,0.67,-0.15000000000000002,26,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,19,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,18,0.56,0.56,14,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.52,0.67,-0.15000000000000002,27,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.8263689482402853,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,21,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,9,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,0,0.56,0.56,14,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,23,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,17,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,1,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,4,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,3,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,6,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,14,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,7,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,8,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,2,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,0,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,26,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,28,0.56,0.56,14,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,4,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,5,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,6,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,9,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.44500000000000006,0.67,-0.22499999999999998,25,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.8829597383699946,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,8,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,11,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,16,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,12,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,13,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,14,0.52,0.52,13,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,7,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,20,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,22,0.56,0.56,14,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,16,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,18,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,17,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,24,0.52,0.52,13,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,25,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,1,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,20,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,21,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,19,0.52,0.52,13,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,27,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.595,0.67,-0.07500000000000007,29,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.754875602046504,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,3,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,24,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,23,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,25,0.48,0.48,12,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,15,0.56,0.56,14,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,27,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,0,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,1,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,29,0.64,0.64,16,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,2,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,4,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,3,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,7,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,6,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,8,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,9,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,10,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,11,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,14,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,16,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,15,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,19,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,18,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,26,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,20,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,17,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,10,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,21,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,23,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,5,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,22,0.56,0.56,14,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,27,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,0,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,13,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,29,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,28,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,3,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,4,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,5,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,6,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,9,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,7,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,10,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,11,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,13,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,14,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,12,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,15,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,16,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,24,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,20,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,19,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,22,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,2,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,23,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,25,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,27,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,1,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.6699999999999999,0.67,-1.1102230246251565e-16,22,0.6,0.6,15,25,25,0,0,0.0,0.0,False,0.6700000000000002,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,28,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,29,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,17,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.895,0.67,0.22499999999999998,1,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.37824746192286707,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.895,0.67,0.22499999999999998,6,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.37824746192286707,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.7449999999999999,0.67,0.07499999999999984,12,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5753114122464483,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.895,0.67,0.22499999999999998,10,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.37824746192286707,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,18,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,24,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,8,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.895,0.67,0.22499999999999998,13,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.37824746192286707,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
baseline,pure,normal,0.82,0.67,0.1499999999999999,21,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.47604323785098585,2.0303030303030307,1.0,mistralai/mistral-small-creative,0.67
