design,treatment,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,briefing_mean_direction,briefing_mean_clarity,briefing_mean_coordination,briefing_mean_z_score
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,2,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.373899881916131,0.4876160335444084,0.6065041098333821,-0.5600286449214432
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,20,0.4,0.4,10,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.4214288342014476,0.4229022824807888,0.5661823364867677,-0.2644677949332025
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,3,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3435111072293653,0.6256859695748326,0.6324098340959309,-0.7497112090969282
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,19,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.2874029347074316,0.7347115872625557,0.6817042802790428,-1.1413363064606947
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,21,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3595595676765613,0.4908950417874614,0.6195694761957317,-0.6705696181451983
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,22,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3096193065514815,0.6441640087082479,0.6608684226866512,-0.9528910935100636
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,23,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3539495795830436,0.5850313105636165,0.6240048062222918,-0.6995631845108431
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,15,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3004653306196228,0.6798010847650761,0.668547678798679,-1.0063058244815748
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,28,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.322565104338579,0.5959626014712938,0.651718336817694,-0.926306349986393
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,26,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3631060305232836,0.5049287454198467,0.6148108994614053,-0.6039195598587884
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,17,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.4011985838342738,0.5491099858018922,0.5837660976530642,-0.3970933076842032
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,29,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3006407703599128,0.6914723611581352,0.6692548743386556,-1.0253055117654926
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,25,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3377186250355692,0.6503151225748396,0.6388343010264499,-0.8242841355671102
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,18,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3129311506764032,0.6125988103373734,0.6602456250745766,-1.0080143885672628
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,3,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4035144846503349,0.5538626331803993,0.5994900446102264,-0.4997112090969282
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,2,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4297975315999526,0.4371351218489672,0.5723575440273322,-0.310028644921443
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,6,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4016400912356844,0.5289474720978873,0.601479619744725,-0.5074636206715936
stability_direction,pure,normal,0.35,0.5,-0.1499999999999999,5,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.439024733185157,0.4735069630850124,0.5625135283443097,-0.2806496803854609
