design,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,treatment
flip,flip,0.5,0.5,0.0,24,0.76,0.8260869565217391,19,25,23,2,0,0.08,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,25,0.72,0.9,18,25,20,5,0,0.2,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,26,0.72,0.782608695652174,18,25,23,2,0,0.08,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,27,0.68,0.7727272727272727,17,25,22,3,0,0.12,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,28,0.72,0.782608695652174,18,25,23,2,0,0.08,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,29,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5750000000000001,0.5,0.075,0,0.76,0.8260869565217391,19,25,23,2,0,0.08,0.0,True,0.4012936743170762,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5750000000000001,0.5,0.075,1,0.8,0.9090909090909092,20,25,22,3,0,0.12,0.0,True,0.4012936743170762,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5750000000000001,0.5,0.075,2,0.92,0.92,23,25,25,0,0,0.0,0.0,True,0.4012936743170762,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5750000000000001,0.5,0.075,3,0.76,0.7916666666666666,19,25,24,1,0,0.04,0.0,True,0.4012936743170762,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5750000000000001,0.5,0.075,4,0.92,0.9583333333333334,23,25,24,1,0,0.04,0.0,True,0.4012936743170762,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5750000000000001,0.5,0.075,5,0.84,0.9130434782608696,21,25,23,2,0,0.08,0.0,True,0.4012936743170762,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5750000000000001,0.5,0.075,6,0.8,0.8,20,25,25,0,0,0.0,0.0,True,0.4012936743170762,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5750000000000001,0.5,0.075,7,0.8,0.8333333333333334,20,25,24,1,0,0.04,0.0,True,0.4012936743170762,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5750000000000001,0.5,0.075,8,0.68,0.8947368421052632,17,25,19,6,0,0.24,0.0,True,0.4012936743170762,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5750000000000001,0.5,0.075,9,0.8,0.8695652173913043,20,25,23,2,0,0.08,0.0,True,0.4012936743170762,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5750000000000001,0.5,0.075,10,0.72,0.782608695652174,18,25,23,2,0,0.08,0.0,True,0.4012936743170762,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5750000000000001,0.5,0.075,11,0.72,0.8181818181818182,18,25,22,3,0,0.12,0.0,True,0.4012936743170762,1.0,1.0,allenai/olmo-3-7b-instruct,
