design,treatment,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model
censor_lower,pure,normal,0.275,0.5,-0.22499999999999998,29,0.32,0.3333333333333333,8,25,24,0,1,0.0,0.04,True,0.7733726476231317,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.275,0.5,-0.22499999999999998,1,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.7733726476231317,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.275,0.5,-0.22499999999999998,24,0.16,0.16666666666666666,4,25,24,0,1,0.0,0.04,False,0.7733726476231317,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,13,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,1,0.2,0.20833333333333334,5,25,24,0,1,0.0,0.04,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,8,0.24,0.25,6,25,24,0,1,0.0,0.04,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.275,0.5,-0.22499999999999998,15,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.7733726476231317,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.2,0.5,-0.3,27,0.28,0.2916666666666667,7,25,24,0,1,0.0,0.04,True,0.8413447460685429,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.2,0.5,-0.3,25,0.4,0.4166666666666667,10,25,24,0,1,0.0,0.04,True,0.8413447460685429,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.275,0.5,-0.22499999999999998,17,0.28,0.28,7,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.275,0.5,-0.22499999999999998,4,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.7733726476231317,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.275,0.5,-0.22499999999999998,20,0.28,0.2916666666666667,7,25,24,0,1,0.0,0.04,True,0.7733726476231317,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,4,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,5,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.275,0.5,-0.22499999999999998,9,0.32,0.32,8,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,17,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,11,0.16,0.16666666666666666,4,25,24,0,1,0.0,0.04,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.275,0.5,-0.22499999999999998,19,0.28,0.28,7,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.275,0.5,-0.22499999999999998,27,0.32,0.3333333333333333,8,25,24,0,1,0.0,0.04,True,0.7733726476231317,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,2,0.12,0.125,3,25,24,0,1,0.0,0.04,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.275,0.5,-0.22499999999999998,23,0.08,0.08333333333333333,2,25,24,0,1,0.0,0.04,False,0.7733726476231317,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.275,0.5,-0.22499999999999998,10,0.36,0.36,9,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,18,0.16,0.16666666666666666,4,25,24,0,1,0.0,0.04,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,19,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,10,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,12,0.2,0.20833333333333334,5,25,24,0,1,0.0,0.04,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,9,0.2,0.21739130434782608,5,25,23,0,2,0.0,0.08,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,15,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,14,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,7,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,22,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,3,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,26,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,24,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,1,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,23,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,29,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,28,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,16,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,4,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,6,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,0,0.12,0.125,3,25,24,0,1,0.0,0.04,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,3,0.04,0.04,1,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,27,0.16,0.16666666666666666,4,25,24,0,1,0.0,0.04,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,5,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,21,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,10,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,7,0.08,0.08333333333333333,2,25,24,0,1,0.0,0.04,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,18,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,13,0.16,0.16666666666666666,4,25,24,0,1,0.0,0.04,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,25,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,12,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,16,0.08,0.08333333333333333,2,25,24,0,1,0.0,0.04,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.35000000000000003,0.5,-0.14999999999999997,20,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,14,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,19,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,8,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,2,0.08,0.08695652173913043,2,25,23,0,2,0.0,0.08,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,22,0.16,0.16666666666666666,4,25,24,0,1,0.0,0.04,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,20,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,15,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,24,0.2,0.20833333333333334,5,25,24,0,1,0.0,0.04,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,17,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,23,0.16,0.16666666666666666,4,25,24,0,1,0.0,0.04,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,11,0.16,0.16666666666666666,4,25,24,0,1,0.0,0.04,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,27,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,9,0.04,0.041666666666666664,1,25,24,0,1,0.0,0.04,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,21,0.08,0.08,2,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,1,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,28,0.04,0.041666666666666664,1,25,24,0,1,0.0,0.04,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,2,0.24,0.2608695652173913,6,25,23,0,2,0.0,0.08,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,5,0.28,0.2916666666666667,7,25,24,0,1,0.0,0.04,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,7,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,4,0.16,0.18181818181818182,4,25,22,0,3,0.0,0.12,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,26,0.04,0.041666666666666664,1,25,24,0,1,0.0,0.04,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,29,0.04,0.04,1,25,25,0,0,0.0,0.0,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.42500000000000004,0.5,-0.07499999999999996,25,0.24,0.25,6,25,24,0,1,0.0,0.04,False,0.5987063256829237,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,12,0.24,0.25,6,25,24,0,1,0.0,0.04,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,13,0.28,0.2916666666666667,7,25,24,0,1,0.0,0.04,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,9,0.16,0.17391304347826086,4,25,23,0,2,0.0,0.08,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,3,0.28,0.2916666666666667,7,25,24,0,1,0.0,0.04,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,8,0.16,0.16666666666666666,4,25,24,0,1,0.0,0.04,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,0,0.28,0.2916666666666667,7,25,24,0,1,0.0,0.04,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,18,0.44,0.44,11,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,11,0.24,0.2608695652173913,6,25,23,0,2,0.0,0.08,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,6,0.24,0.25,6,25,24,0,1,0.0,0.04,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,10,0.24,0.25,6,25,24,0,1,0.0,0.04,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,23,0.24,0.25,6,25,24,0,1,0.0,0.04,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,16,0.2,0.22727272727272727,5,25,22,0,3,0.0,0.12,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,22,0.24,0.2608695652173913,6,25,23,0,2,0.0,0.08,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,15,0.24,0.2608695652173913,6,25,23,0,2,0.0,0.08,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,17,0.28,0.30434782608695654,7,25,23,0,2,0.0,0.08,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,20,0.4,0.4,10,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,26,0.16,0.16666666666666666,4,25,24,0,1,0.0,0.04,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,4,0.16,0.17391304347826086,4,25,23,0,2,0.0,0.08,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,0,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,14,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,1,0.08,0.08695652173913043,2,25,23,0,2,0.0,0.08,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,2,0.32,0.3333333333333333,8,25,24,0,1,0.0,0.04,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,28,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,7,0.2,0.20833333333333334,5,25,24,0,1,0.0,0.04,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,24,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,19,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,13,0.32,0.34782608695652173,8,25,23,0,2,0.0,0.08,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,25,0.24,0.25,6,25,24,0,1,0.0,0.04,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,21,0.28,0.2916666666666667,7,25,24,0,1,0.0,0.04,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,5,0.16,0.17391304347826086,4,25,23,0,2,0.0,0.08,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,16,0.24,0.2608695652173913,6,25,23,0,2,0.0,0.08,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,22,0.28,0.2916666666666667,7,25,24,0,1,0.0,0.04,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,18,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,6,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,8,0.28,0.2916666666666667,7,25,24,0,1,0.0,0.04,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,9,0.24,0.25,6,25,24,0,1,0.0,0.04,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,24,0.28,0.2916666666666667,7,25,24,0,1,0.0,0.04,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,27,0.2,0.20833333333333334,5,25,24,0,1,0.0,0.04,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,26,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,15,0.16,0.17391304347826086,4,25,23,0,2,0.0,0.08,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,12,0.28,0.30434782608695654,7,25,23,0,2,0.0,0.08,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,10,0.28,0.2916666666666667,7,25,24,0,1,0.0,0.04,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,25,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,3,0.24,0.25,6,25,24,0,1,0.0,0.04,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,14,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,28,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5,0.5,0.0,29,0.36,0.391304347826087,9,25,23,0,2,0.0,0.08,False,0.5,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,21,0.28,0.3181818181818182,7,25,22,0,3,0.0,0.12,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,20,0.24,0.2608695652173913,6,25,23,0,2,0.0,0.08,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,2,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,23,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,19,0.2,0.20833333333333334,5,25,24,0,1,0.0,0.04,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,5,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,10,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,29,0.28,0.2916666666666667,7,25,24,0,1,0.0,0.04,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,9,0.16,0.16666666666666666,4,25,24,0,1,0.0,0.04,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,11,0.24,0.25,6,25,24,0,1,0.0,0.04,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,27,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,6,0.24,0.25,6,25,24,0,1,0.0,0.04,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,3,0.24,0.25,6,25,24,0,1,0.0,0.04,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,16,0.32,0.3333333333333333,8,25,24,0,1,0.0,0.04,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,8,0.24,0.24,6,25,25,0,0,0.0,0.0,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.5750000000000001,0.5,0.07500000000000007,17,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,17,0.16,0.16,4,25,25,0,0,0.0,0.0,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,18,0.12,0.12,3,25,25,0,0,0.0,0.0,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,19,0.16,0.16666666666666666,4,25,24,0,1,0.0,0.04,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,15,0.28,0.2916666666666667,7,25,24,0,1,0.0,0.04,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,7,0.28,0.28,7,25,25,0,0,0.0,0.0,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,4,0.36,0.36,9,25,25,0,0,0.0,0.0,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,0,0.2,0.21739130434782608,5,25,23,0,2,0.0,0.08,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,14,0.2,0.2,5,25,25,0,0,0.0,0.0,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
censor_lower,pure,normal,0.6500000000000001,0.5,0.15000000000000013,29,0.2,0.20833333333333334,5,25,24,0,1,0.0,0.04,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
